1: EL14_CMN_0001	GMW_CMN_20100929.0076	陕北公学	E0278626	
2304: EL14_CMN_2304	PDA_CMN_20080201.0241	日照	NIL1776	
2305: EL14_CMN_2305	CNS_CMN_20101101.0192	张学良	E0776639	
2306: EL14_CMN_2306	XIN_CMN_20060808.0007	总工 会	NIL1777	
2307: EL14_CMN_2307	bolt-cmn-DF-196-185692-2810220	姚高人	NIL1778	
2308: EL14_CMN_2308	bolt-cmn-DF-20-191611-3861528	阿拉伯国家联盟	E0146256	
2309: EL14_CMN_2309	XIN_CMN_20100616.0333	高平	NIL1779	
2310: EL14_CMN_2310	bolt-cmn-DF-182-192255-6451001	邓公	NIL1780	
2311: EL14_CMN_2311	bolt-cmn-DF-21-181152-106857	计生委	NIL1781	
2312: EL14_CMN_2312	XIN_CMN_19960704.0087	沈雁冰	NIL1782	
2313: EL14_CMN_2313	PDA_CMN_20070726.0241	牛津	E0790879	
2314: EL14_CMN_2314	bolt-cmn-DF-196-185667-2982088	曹操	NIL1783	
2315: EL14_CMN_2315	bolt-cmn-DF-211-187152-4446306	超级丹	NIL1784	
2316: EL14_CMN_2316	bolt-cmn-DF-196-185692-2814221	麦当娜	E0275101	
2317: EL14_CMN_2317	XIN_CMN_20010216.0114	大连	E0455497	
2318: EL14_CMN_2318	PDA_CMN_20070322.0087	城	NIL1785	
2319: EL14_CMN_2319	CNS_CMN_20100419.0010	协和	NIL1786	
2320: EL14_CMN_2320	CNA_ENG_20090604.0022	Chang Tso-lin	NIL1787	
2321: EL14_CMN_2321	PDA_CMN_20061112.0094	齐达内	E0001727	
2322: EL14_CMN_2322	XIN_CMN_20061012.0098	总工会	NIL1788	
2323: EL14_CMN_2323	bolt-cmn-DF-182-192251-6381629	金三胖子	NIL1789	
2324: EL14_CMN_2324	PDA_CMN_20101110.0390	Northeastern University	NIL1790	
2325: EL14_CMN_2325	CNS_CMN_20101223.0014	平阳	NIL1791	
2326: EL14_CMN_2326	XIN_CMN_20081217.0250	喀什	NIL1792	
2327: EL14_CMN_2327	AFP_ENG_20100623.0437	Toronto	E0143563	
2328: EL14_CMN_2328	bolt-cmn-DF-205-185862-679313	曹孟德	NIL1793	
2329: EL14_CMN_2329	bolt-cmn-DF-20-191613-3837406	朱德	E0128070	
2330: EL14_CMN_2330	bolt-eng-DF-170-181125-9134744	North Atlantic Treaty Organization	NIL1794	
2331: EL14_CMN_2331	AFP_CMN_20010329.0005	普丁	E0582195	
2332: EL14_CMN_2332	bolt-cmn-DF-20-191610-2217560	薄熙来	E0259846	
2333: EL14_CMN_2333	XIN_CMN_20040418.0181	云升	NIL1795	
2334: EL14_CMN_2334	XIN_CMN_20020512.0037	国立中央大学	NIL1796	
2335: EL14_CMN_2335	bolt-cmn-DF-211-187115-4411385	宋美龄	E0562750	
2336: EL14_CMN_2336	CNA_CMN_20100917.0298	Tulane University	NIL1797	
2337: EL14_CMN_2337	XIN_CMN_20020419.0078	宁海	NIL1798	
2338: EL14_CMN_2338	AFP_ENG_20091113.0700	Cambodia	NIL1799	
2339: EL14_CMN_2339	bolt-cmn-DF-20-191611-3863324	马英九	E0229614	
2340: EL14_CMN_2340	AFP_ENG_20090901.0195	Ford Motor Co.	NIL1800	
2341: EL14_CMN_2341	XIN_CMN_20000406.0143	妇联	NIL1801	
2342: EL14_CMN_2342	XIN_CMN_20051015.0053	文联	NIL1802	
2343: EL14_CMN_2343	CNS_CMN_20091103.0945	东乡	NIL1803	
2344: EL14_CMN_2344	bolt-cmn-DF-205-185862-163968	文联	NIL1804	
2345: EL14_CMN_2345	bolt-cmn-DF-205-185863-589790	马特首	NIL1805	
2346: EL14_CMN_2346	bolt-cmn-DF-196-185723-2519962	大鲨鱼	NIL1806	
2347: EL14_CMN_2347	PDA_CMN_20100811.0323	杨怀定	NIL1807	
2348: EL14_CMN_2348	bolt-cmn-DF-211-187115-4410741	汤姆克鲁斯	NIL1808	
2349: EL14_CMN_2349	bolt-cmn-DF-196-185692-2817737	贺军翔	NIL1809	
2350: EL14_CMN_2350	XIN_CMN_19960408.0072	交大	E0354952	
2351: EL14_CMN_2351	XIN_ENG_20100823.0356	Taiyuan	NIL1810	
2352: EL14_CMN_2352	XIN_CMN_20050510.0251	清华	E0076817	
2353: EL14_CMN_2353	XIN_CMN_19980304.0112	英山	NIL1811	
2354: EL14_CMN_2354	CNA_CMN_20100922.0292	保德信金融集團	NIL1812	
2355: EL14_CMN_2355	PDA_CMN_20100615.0055	大使馆	NIL1813	
2356: EL14_CMN_2356	PDA_CMN_20080327.0235	富兰克林・罗斯福	NIL1814	
2357: EL14_CMN_2357	CNS_CMN_20100513.0457	残联	NIL1815	
2358: EL14_CMN_2358	XIN_CMN_19910823.0025	儿童医院	NIL1816	
2359: EL14_CMN_2359	XIN_CMN_19950222.0019	郎平	NIL1817	
2360: EL14_CMN_2360	AFP_CMN_20100212.0045	柯林顿	NIL1818	
2361: EL14_CMN_2361	AFP_CMN_20061204.0010	希拉蕊	NIL1819	
2362: EL14_CMN_2362	XIN_CMN_20050929.0162	东山	NIL1820	
2363: EL14_CMN_2363	AFP_CMN_20091030.0031	南韩	E0315956	
2364: EL14_CMN_2364	AFP_CMN_20100111.0011	Florida	E0373950	
2365: EL14_CMN_2365	CNS_CMN_20091011.0293	汪精卫	NIL1821	
2366: EL14_CMN_2366	APW_ENG_20100609.0112	Arkansas	E0240539	
2367: EL14_CMN_2367	PDA_CMN_20101129.0158	阿克苏	NIL1822	
2368: EL14_CMN_2368	XIN_CMN_19991229.0029	城中	NIL1823	
2369: EL14_CMN_2369	XIN_CMN_19930207.0103	黄山	NIL1824	
2370: EL14_CMN_2370	CNS_CMN_20090810.0296	杨家庄	NIL1825	
2371: EL14_CMN_2371	XIN_CMN_20060429.0168	外交部	NIL1826	
2372: EL14_CMN_2372	XIN_CMN_20011118.0068	广东大学	NIL1827	
2373: EL14_CMN_2373	bolt-cmn-DF-182-192249-6415794	沃伦·巴菲特	NIL1828	
2374: EL14_CMN_2374	XIN_CMN_20060723.0143	秀英	NIL1829	
2375: EL14_CMN_2375	bolt-cmn-DF-182-192231-21933375	汤姆汉克斯	NIL1830	
2376: EL14_CMN_2376	XIN_CMN_19980412.0018	交通大学	E0469045	
2377: EL14_CMN_2377	XIN_CMN_19950117.0008	大使馆	NIL1831	
2378: EL14_CMN_2378	XIN_CMN_20091222.0075	斯大林	E0534174	
2379: EL14_CMN_2379	bolt-eng-DF-170-181125-9104114	NATO	E0346619	
2380: EL14_CMN_2380	AFP_CMN_20091031.0030	居礼大学	NIL1832	
2381: EL14_CMN_2381	CNS_CMN_20100912.0317	协和	NIL1833	
2382: EL14_CMN_2382	bolt-cmn-DF-205-185858-1360741	毛爷爷	NIL1834	
2383: EL14_CMN_2383	PDA_CMN_20080710.0079	外交部	NIL1835	
2384: EL14_CMN_2384	APW_ENG_20100913.0117	Lady Gaga	NIL1836	
2385: EL14_CMN_2385	bolt-eng-DF-170-181103-8891287	Bloomberg Business News - MSN Money</a>	NIL1837	
2386: EL14_CMN_2386	XIN_CMN_19970323.0007	小平	E0538070	
2387: EL14_CMN_2387	PDA_CMN_20061106.4122	侨联	NIL1838	
2388: EL14_CMN_2388	XIN_CMN_20040417.0031	外务省	NIL1839	
2389: EL14_CMN_2389	CNS_CMN_20100120.1104	麻省	E0505048	
2390: EL14_CMN_2390	bolt-cmn-DF-205-185862-170694	谢依霖	NIL1840	
2391: EL14_CMN_2391	AFP_CMN_20001209.0009	叶尔钦	NIL1841	
2392: EL14_CMN_2392	AFP_ENG_20091129.0118	Washington	NIL1842	
2393: EL14_CMN_2393	XIN_CMN_20061026.0057	福特汽车公司	E0806124	
2394: EL14_CMN_2394	CNA_CMN_20100602.0020	密西西比	NIL1843	
2395: EL14_CMN_2395	XIN_CMN_20070522.0163	总 工会	NIL1844	
2396: EL14_CMN_2396	XIN_ENG_20100422.0367	embassy	NIL1845	
2397: EL14_CMN_2397	bolt-cmn-DF-205-185863-149505	马英九	E0229614	
2398: EL14_CMN_2398	NYT_ENG_20100320.0107	Dover	NIL1846	
2399: EL14_CMN_2399	bolt-cmn-DF-196-185667-2980926	澳大利亚	E0182788	
2400: EL14_CMN_2400	bolt-cmn-DF-20-191622-4017039	清华大学	E0076817	
2401: EL14_CMN_2401	PDA_CMN_20061220.0431	蒋介石	E0099189	
2402: EL14_CMN_2402	bolt-cmn-DF-21-181074-1410	中新社	NIL1847	
2403: EL14_CMN_2403	CNS_CMN_20090825.1782	勒布朗·詹姆斯	E0754079	
2404: EL14_CMN_2404	XIN_CMN_19940516.0182	妇联	NIL1848	
2405: EL14_CMN_2405	bolt-cmn-DF-182-192231-4911151	范爷	NIL1849	
2406: EL14_CMN_2406	XIN_CMN_20000118.0085	广宁	NIL1850	
2407: EL14_CMN_2407	PDA_CMN_20070408.0044	杨家庄	NIL1851	
2408: EL14_CMN_2408	bolt-cmn-DF-182-192231-4903825	张国荣	E0807713	
2409: EL14_CMN_2409	XIN_CMN_20100104.0164	孔圣人	NIL1852	
2410: EL14_CMN_2410	GMW_CMN_20100927.0017	北京卫视	NIL1853	
2411: EL14_CMN_2411	XIN_CMN_20061121.0040	儿童医院	NIL1854	
2412: EL14_CMN_2412	bolt-cmn-DF-182-192231-21932734	蔡康永	E0083417	
2413: EL14_CMN_2413	XIN_ENG_20100219.0338	Beijing Normal University	NIL1855	
2414: EL14_CMN_2414	XIN_CMN_20080201.0078	檀香山	NIL1856	
2415: EL14_CMN_2415	bolt-cmn-DF-205-185862-156777	习近平	E0127791	
2416: EL14_CMN_2416	PLA_CMN_20091126.0051	金平	NIL1857	
2417: EL14_CMN_2417	APW_ENG_20091101.0073	Wuhan University	NIL1858	
2418: EL14_CMN_2418	XIN_CMN_19920611.0196	东兴	NIL1859	
2419: EL14_CMN_2419	bolt-cmn-DF-182-192231-4900944	姚晨	NIL1860	
2420: EL14_CMN_2420	XIN_CMN_19981204.0068	总工会	NIL1861	
2421: EL14_CMN_2421	PDA_CMN_20091010.0380	作协	NIL1862	
2422: EL14_CMN_2422	XIN_CMN_19940118.0173	协和	NIL1863	
2423: EL14_CMN_2423	bolt-cmn-DF-21-181071-99766	朱老总	NIL1864	
2424: EL14_CMN_2424	bolt-cmn-DF-205-185867-262427	上证所	NIL1865	
2425: EL14_CMN_2425	bolt-cmn-DF-205-185862-180716	柏阿姨	NIL1866	
2426: EL14_CMN_2426	CNS_CMN_20100222.0928	李超人	NIL1867	
2427: EL14_CMN_2427	bolt-cmn-DF-211-187152-4424381	大威廉姆斯	E0031549	
2428: EL14_CMN_2428	bolt-cmn-DF-205-185863-574251	影帝	NIL1868	
2429: EL14_CMN_2429	AFP_CMN_20080121.0034	汤姆克鲁斯	NIL1869	
2430: EL14_CMN_2430	AFP_ENG_20090831.0029	Dover	NIL1870	
2431: EL14_CMN_2431	XIN_CMN_19990121.0101	总工会	NIL1871	
2432: EL14_CMN_2432	XIN_CMN_20011006.0052	京师大学堂师范馆	NIL1872	
2433: EL14_CMN_2433	bolt-cmn-DF-205-185863-147914	邱毅	NIL1873	
2434: EL14_CMN_2434	XIN_ENG_20100630.0217	San Francisco	NIL1874	
2435: EL14_CMN_2435	bolt-cmn-DF-211-187115-4410490	宋子文	NIL1875	
2436: EL14_CMN_2436	bolt-cmn-DF-205-185863-592461	邓太宗	NIL1876	
2437: EL14_CMN_2437	APW_ENG_20091110.0502	Alabama	NIL1877	
2438: EL14_CMN_2438	bolt-cmn-DF-20-191613-3834856	江苏	E0027700	
2439: EL14_CMN_2439	APW_ENG_20100815.0535	the king of rock 'n' roll	NIL1878	
2440: EL14_CMN_2440	AFP_ENG_20090824.0255	P&amp;G	NIL1879	
2441: EL14_CMN_2441	NYT_ENG_20101028.0130	Stefani Joanne Angelina Germanotta	NIL1880	
2442: EL14_CMN_2442	CNS_CMN_20100115.0533	昌吉	NIL1881	
2443: EL14_CMN_2443	XIN_CMN_20070908.0211	杨家庄	NIL1882	
2444: EL14_CMN_2444	XIN_CMN_20040611.0045	邯郸	NIL1883	
2445: EL14_CMN_2445	APW_ENG_20100317.0001	Verizon Communications	NIL1884	
2446: EL14_CMN_2446	CNS_CMN_20100429.0321	新安	NIL1885	
2447: EL14_CMN_2447	bolt-cmn-DF-211-187144-4887373	大姚姚	NIL1886	
2448: EL14_CMN_2448	AFP_CMN_20041117.0044	季辛吉	NIL1887	
2449: EL14_CMN_2449	PDA_CMN_20091115.0057	北师大	E0804852	
2450: EL14_CMN_2450	XIN_CMN_19961106.0063	和平	NIL1888	
2451: EL14_CMN_2451	bolt-cmn-DF-211-187144-4885419	星仔	NIL1889	
2452: EL14_CMN_2452	CNA_CMN_20100217.0122	金門	NIL1890	
2453: EL14_CMN_2453	XIN_CMN_20070101.0117	威廉姆斯	NIL1891	
2454: EL14_CMN_2454	PDA_CMN_20061114.0223	乔治・H・W・布什	NIL1892	
2455: EL14_CMN_2455	bolt-cmn-DF-20-191613-3837119	老蒋	NIL1893	
2456: EL14_CMN_2456	PDA_CMN_20080424.0321	残联	NIL1894	
2457: EL14_CMN_2457	CNA_CMN_20100421.0230	昌江	NIL1895	
2458: EL14_CMN_2458	PDA_CMN_20070208.0228	阿诺・施瓦辛格	NIL1896	
2459: EL14_CMN_2459	APW_ENG_20100428.0778	MONTPELIER	NIL1897	
2460: EL14_CMN_2460	XIN_CMN_20010709.0138	并州	NIL1898	
2461: EL14_CMN_2461	AFP_ENG_20090610.0778	Chevron	NIL1899	
2462: EL14_CMN_2462	bolt-cmn-DF-196-185692-2815584	汤姆汉克斯	NIL1900	
2463: EL14_CMN_2463	bolt-cmn-DF-20-191610-2215894	小翔子	NIL1901	
2464: EL14_CMN_2464	XIN_CMN_20020512.0037	三江师范学堂	NIL1902	
2465: EL14_CMN_2465	CNS_CMN_20091123.0765	总工会	NIL1903	
2466: EL14_CMN_2466	PDA_CMN_20080114.0161	经国先生	NIL1904	
2467: EL14_CMN_2467	bolt-cmn-DF-205-185863-150287	小辉	NIL1905	
2468: EL14_CMN_2468	PDA_CMN_20080626.0089	比利时	E0106105	
2469: EL14_CMN_2469	bolt-cmn-DF-20-191610-15118835	姚明	E0489454	
2470: EL14_CMN_2470	PDA_CMN_20061128.0124	海南	E0540691	
2471: EL14_CMN_2471	XIN_CMN_19980412.0018	交通大学	E0469045	
2472: EL14_CMN_2472	bolt-cmn-DF-205-185863-592495	胡哥	NIL1906	
2473: EL14_CMN_2473	bolt-cmn-DF-205-185863-587125	道琼斯金融通讯社	NIL1907	
2474: EL14_CMN_2474	XIN_CMN_19980731.0025	大使馆	NIL1908	
2475: EL14_CMN_2475	GMW_CMN_20090824.0329	协和	NIL1909	
2476: EL14_CMN_2476	XIN_ENG_20101223.0280	Sun Yat- sen	NIL1910	
2477: EL14_CMN_2477	XIN_CMN_20070506.0104	郑	E0223682	
2478: EL14_CMN_2478	bolt-eng-DF-212-191667-3079726	Ningxia	NIL1911	
2479: EL14_CMN_2479	bolt-cmn-DF-20-191614-19987777	不抵抗将军	NIL1912	
2480: EL14_CMN_2480	CNA_CMN_20100316.0367	菲哥	NIL1913	
2481: EL14_CMN_2481	PDA_CMN_20070719.0135	宣化	NIL1914	
2482: EL14_CMN_2482	bolt-cmn-DF-205-185863-154364	国父	E0530774	
2483: EL14_CMN_2483	CNS_CMN_20101021.0233	儿童医院	NIL1915	
2484: EL14_CMN_2484	XIN_CMN_20010216.0015	秀英	NIL1916	
2485: EL14_CMN_2485	bolt-cmn-DF-205-185862-199383	陈志朋	NIL1917	
2486: EL14_CMN_2486	XIN_CMN_19980424.0124	科比・布赖恩特	NIL1918	
2487: EL14_CMN_2487	XIN_CMN_20060410.0128	李白	E0054837	
2488: EL14_CMN_2488	XIN_CMN_20070823.0263	外交部	NIL1919	
2489: EL14_CMN_2489	AFP_CMN_20080828.0020	巴拉克・欧巴马	NIL1920	
2490: EL14_CMN_2490	PDA_CMN_20091028.0441	默克尔	NIL1921	
2491: EL14_CMN_2491	CNA_CMN_20100703.0269	大威廉絲	E0031549	
2492: EL14_CMN_2492	NYT_ENG_20091104.0054	Soong Mei-ling	NIL1922	
2493: EL14_CMN_2493	bolt-cmn-DF-21-181074-2469	安徽	E0621181	
2494: EL14_CMN_2494	XIN_CMN_19940304.0027	锦官城	NIL1923	
2495: EL14_CMN_2495	bolt-cmn-DF-216-192652-6973572	汤姆。汉克斯	NIL1924	
2496: EL14_CMN_2496	APW_ENG_20090928.0607	DOVER	NIL1925	
2497: EL14_CMN_2497	bolt-cmn-DF-182-192251-6388808	薄一波	E0354633	
2498: EL14_CMN_2498	XIN_CMN_20070112.0156	维多利亚	E0656679	
2499: EL14_CMN_2499	XIN_CMN_20070117.0159	浙江大学	E0185860	
2500: EL14_CMN_2500	AFP_ENG_20100427.0682	Dwight Howard	NIL1926	
2501: EL14_CMN_2501	bolt-cmn-DF-196-185692-2809418	Hold住姐	NIL1927	
2502: EL14_CMN_2502	CNS_CMN_20091202.0025	梨树	NIL1928	
2503: EL14_CMN_2503	GMW_CMN_20100606.0608	育才	NIL1929	
2504: EL14_CMN_2504	bolt-cmn-DF-20-191611-3874673	张学良	E0776639	
2505: EL14_CMN_2505	bolt-eng-DF-170-181123-90180	Peking University	E0739779	
2506: EL14_CMN_2506	XIN_CMN_20020814.0173	埃尔维斯・普雷斯利	NIL1930	
2507: EL14_CMN_2507	XIN_CMN_20060318.0002	莎娃	NIL1931	
2508: EL14_CMN_2508	bolt-cmn-DF-182-192231-21932734	蔡康永	E0083417	
2509: EL14_CMN_2509	bolt-cmn-DF-20-191610-2212198	世行	NIL1932	
2510: EL14_CMN_2510	bolt-cmn-DF-182-192250-6406149	朱总司令	NIL1933	
2511: EL14_CMN_2511	XIN_CMN_19940818.0083	外交部	NIL1934	
2512: EL14_CMN_2512	XIN_CMN_19980731.0025	大使馆	NIL1935	
2513: EL14_CMN_2513	PDA_CMN_20070412.0178	不列颠及 北爱尔兰联合王国	NIL1936	
2514: EL14_CMN_2514	AFP_CMN_20100916.0055	伊布拉欣莫维奇	NIL1937	
2515: EL14_CMN_2515	AFP_CMN_20100201.0050	女神卡卡	NIL1938	
2516: EL14_CMN_2516	GMW_CMN_20091106.0150	广安	NIL1939	
2517: EL14_CMN_2517	bolt-cmn-DF-196-185667-2983351	金正恩	NIL1940	
2518: EL14_CMN_2518	PDA_CMN_20070601.0125	儿童医院	NIL1941	
2519: EL14_CMN_2519	XIN_CMN_20070106.0139	汉卿	NIL1942	
2520: EL14_CMN_2520	AFP_CMN_20010528.0021	阿妹	E0449142	
2521: EL14_CMN_2521	XIN_CMN_20010627.0042	李娜	NIL1943	
2522: EL14_CMN_2522	XIN_ENG_20090929.0050	Quang Ninh	NIL1944	
2523: EL14_CMN_2523	XIN_CMN_20060808.0148	临夏	NIL1945	
2524: EL14_CMN_2524	bolt-cmn-DF-182-192231-4911397	LadyGaGa	NIL1946	
2525: EL14_CMN_2525	XIN_CMN_20070626.0013	朝鲜	E0201884	
2526: EL14_CMN_2526	bolt-cmn-DF-205-185862-621257	迈克尔·乔丹	E0643253	
2527: EL14_CMN_2527	CNS_CMN_20100319.0887	妇联	NIL1947	
2528: EL14_CMN_2528	PDA_CMN_20100317.0431	庾澄庆	NIL1948	
2529: EL14_CMN_2529	XIN_CMN_20081223.0038	妇联	NIL1949	
2530: EL14_CMN_2530	PDA_CMN_20070511.0162	汉卿	NIL1950	
2531: EL14_CMN_2531	XIN_CMN_20100819.0142	德怀特·霍华德	NIL1951	
2532: EL14_CMN_2532	AFP_CMN_20060120.0008	安吉莉娜裘莉	NIL1952	
2533: EL14_CMN_2533	bolt-cmn-DF-205-185863-147969	海基会	NIL1953	
2534: EL14_CMN_2534	XIN_CMN_20070309.0005	长宁	NIL1954	
2535: EL14_CMN_2535	XIN_CMN_20041228.0166	外交部	NIL1955	
2536: EL14_CMN_2536	XIN_ENG_20100305.0415	Tangshan	NIL1956	
2537: EL14_CMN_2537	PDA_CMN_20080325.0246	河北	E0550403	
2538: EL14_CMN_2538	AFP_ENG_20101008.0406	Kingdom of the Netherlands	NIL1957	
2539: EL14_CMN_2539	XIN_CMN_19940907.0281	师范大学	NIL1958	
2540: EL14_CMN_2540	CNS_CMN_20090915.3339	罗志祥	NIL1959	
2541: EL14_CMN_2541	PDA_CMN_20070913.0151	密苏里	NIL1960	
2542: EL14_CMN_2542	bolt-cmn-DF-20-191611-3856343	老薄	NIL1961	
2543: EL14_CMN_2543	CNS_CMN_20101123.0417	自强学堂	NIL1962	
2544: EL14_CMN_2544	bolt-cmn-DF-20-191611-3862341	张召忠	NIL1963	
2545: EL14_CMN_2545	bolt-cmn-DF-182-192249-6414374	甘	E0701874	
2546: EL14_CMN_2546	PDA_CMN_20080701.0138	麦当娜	E0275101	
2547: EL14_CMN_2547	bolt-cmn-DF-216-192653-5867182	汤姆汉克斯	NIL1964	
2548: EL14_CMN_2548	CNS_CMN_20091029.1224	东安	NIL1965	
2549: EL14_CMN_2549	AFP_ENG_20091002.0138	Chicago
